# path	start_line	end_line	lines	words	sha12	class	reason	as	stale	landed_doc	landed_anchor	landed_words	pruned
src/mios-rs/miosd/src/drift/hardcode.rs	1	2	2	13	07d8249fa991	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/laws.rs	1	2	2	14	44d8afc1dc85	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/mod.rs	1	2	2	14	a42e6aa660c2	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/mod.rs	408	408	1	13	95b58ea21053	STAY	local-scoped		0				0
src/mios-rs/miosd/src/drift/modules.rs	1	2	2	16	13b823a8e1ac	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/names.rs	1	2	2	11	1e1a6f22a50f	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/numbering.rs	1	2	2	15	92cd668254bc	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/ports.rs	1	2	2	15	126e626b7b6e	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/projections.rs	1	2	2	13	3ecc2c6a6e82	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/projections.rs	16	19	4	30	9b35088b4e3d	STAY	midsize-why		0				0
src/mios-rs/miosd/src/drift/projections.rs	130	132	3	32	df6e5f661559	STAY	midsize-why		0				0
src/mios-rs/miosd/src/drift/regen.rs	1	2	2	19	e32025babdc1	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/regen.rs	33	33	1	7	31d86a79fb6d	STAY	local-scoped		0				0
src/mios-rs/miosd/src/drift/regen.rs	89	90	2	18	4e934946ea16	STAY	local-scoped		0				0
src/mios-rs/miosd/src/drift/regen.rs	107	108	2	23	1261901216e3	STAY	local-scoped		0				0
src/mios-rs/miosd/src/drift/regen.rs	172	173	2	21	2883e1345afe	STAY	local-scoped		0				0
src/mios-rs/miosd/src/drift/resolver.rs	1	2	2	15	6dba742b72b8	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/security.rs	1	2	2	14	f6f72e1a9c7a	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/selftest.rs	1	2	2	15	e58475a44995	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/ssot_lint.rs	1	2	2	11	7200da502c47	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/supply_chain.rs	1	2	2	15	c23ca661178f	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/templates.rs	1	2	2	15	b3da301d0427	STAY	ai-header		0				0
src/mios-rs/miosd/src/drift/version.rs	1	2	2	11	acb694104cdc	STAY	ai-header		0				0
src/mios-rs/miosd/src/main.rs	1	2	2	13	69694ea4633e	STAY	ai-header		0				0
src/mios-rs/miosd/src/main.rs	8	8	1	3	1302a76f2239	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	22	22	1	7	cc1da1ed5bd7	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	24	24	1	5	367bb57ac087	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	27	27	1	6	63f9dd2cf273	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	30	30	1	5	7ae1c09c4482	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	33	33	1	7	a66271831ca3	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	36	36	1	7	f75a3775c072	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	40	40	1	7	5ca8de64e3a7	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	42	42	1	4	e62fe22c617a	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	44	44	1	5	3c46ec262169	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	47	47	1	7	9c3a2d4cfda8	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	49	49	1	4	1f7e50377abd	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	52	52	1	7	eb369eb5f591	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	55	55	1	7	d1aeaeffe53e	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	59	59	1	3	4f6c5401fb4e	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	61	61	1	5	8b6420d6d1ff	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	65	65	1	9	da8e54a37ab4	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	67	67	1	4	0a5f100b6f7b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	70	70	1	3	723983963f20	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	74	74	1	8	5b18742085e5	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	76	76	1	6	425bc51575c4	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	80	80	1	9	e4f736f11ff7	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	82	82	1	4	0a5f100b6f7b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	85	85	1	3	3a631282d73f	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	89	89	1	8	60600e93d3e1	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	91	91	1	8	186f4cba653b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	95	95	1	9	e62ca3f0c183	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	97	97	1	8	7f52ecaa0aab	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	101	101	1	7	9b9cac5015be	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	103	103	1	4	0a5f100b6f7b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	106	106	1	3	833a443e6c66	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	110	110	1	7	f6f01de2adf0	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	112	112	1	4	0a5f100b6f7b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	115	115	1	4	a8ef455beaad	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	119	119	1	7	eb799d7d6044	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	121	121	1	6	e22cfe3aeb5b	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	123	123	1	7	194e4c8ecc56	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	127	127	1	5	495db7975ea6	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	129	129	1	7	06ae19ed51cc	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	133	133	1	6	941cf0d75aa2	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	135	135	1	4	a2b85a2a4c50	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	138	138	1	9	6ec41fe521e8	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	142	142	1	7	aec22953af3a	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	144	144	1	6	3c26524476bb	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	148	148	1	5	13585367a031	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	150	150	1	6	bb702a71b7c2	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	153	153	1	9	9aaf709b26c1	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	155	155	1	5	b15898a7799e	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	157	157	1	11	6c3f755dd556	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	160	160	1	6	ad5b74e2c1d1	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	163	163	1	9	c2c69f3fdfbe	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	167	167	1	8	f3c30952dd58	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	169	169	1	6	71bf5786eb9a	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	822	822	1	3	1282e1584a5d	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	832	832	1	3	9072e79dea83	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	846	846	1	6	7d9d21aa1121	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	851	851	1	3	e21e753d044d	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	861	861	1	6	5a571b9e6283	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	866	866	1	3	e21e753d044d	STAY	inline-scoped		0				0
src/mios-rs/miosd/src/main.rs	1078	1078	1	4	5f5556a1917a	STAY	local-scoped		0				0
src/mios-rs/miosd/src/main.rs	1084	1084	1	7	4fe80e63a637	STAY	local-scoped		0				0
tests/bake-smoke.sh	1	2	2	24	3f4f63934dae	STAY	ai-header		0				0
tests/bake-smoke.sh	41	42	2	21	d7743ff21277	STAY	local-scoped		0				0
tests/bake-smoke.sh	48	48	1	14	884613ea622d	STAY	local-scoped		0				0
tests/bake-smoke.sh	78	80	3	40	59297a7f0ab0	STAY	midsize-why		0				0
tests/doc-production-evidence.sh	1	3	3	24	0f0123521a01	STAY	ai-header		0				0
tests/doc-production-evidence.sh	9	9	1	13	25a58f3b7ad6	STAY	local-scoped		0				0
tests/doc-production-evidence.sh	18	18	1	15	0b4d08de3731	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1	3	3	22	5466b0ed7726	STAY	ai-header		0				0
tests/drift-gate-negatives.sh	288	288	1	4	7c0e7ea7ce89	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	298	298	1	4	9c526c0a51e3	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	414	419	6	60	0a5313c4c85b	MIGRATE	narrative-history		0				0
tests/drift-gate-negatives.sh	1140	1140	1	3	88d44bd3361d	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1160	1160	1	7	06d8bb43d71f	DROP	banner		0				0
tests/drift-gate-negatives.sh	1179	1179	1	7	ac80909603c2	DROP	banner		0				0
tests/drift-gate-negatives.sh	1417	1418	2	25	ac9ce21ea2db	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1531	1533	3	26	1ab500bfe087	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	1534	1534	1	5	8a8ac92ecf67	DROP	banner		0				0
tests/drift-gate-negatives.sh	1553	1553	1	3	aa516fdc2079	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1668	1669	2	23	978b4aa04c65	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1723	1723	1	4	cd63aa9be1a4	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1772	1773	2	19	f7e2ad26101d	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1778	1778	1	12	d1e69bd24275	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1784	1784	1	12	e970272ff27a	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1815	1816	2	22	ec71bf86748d	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1821	1822	2	18	42d02ef0e157	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1837	1837	1	12	e86ef25b2188	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1842	1842	1	12	2a2201369a54	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1865	1866	2	21	28e023e02b77	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1873	1873	1	13	204aa8c32ba7	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1893	1894	2	26	d22a3550f145	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	1908	1908	1	14	53f880868296	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1922	1923	2	23	fccc426beff7	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1951	1952	2	22	fe7fb1c663cd	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1953	1953	1	10	063841ca660b	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1959	1959	1	12	a45e932df88c	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1960	1960	1	13	b87b527e03e2	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1966	1967	2	23	2c64b843bfca	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	1968	1968	1	10	47a86d707372	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	1975	1976	2	20	7397a75d9e8f	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2006	2007	2	21	892b15d5780b	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2015	2015	1	11	839f79456f42	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2023	2024	2	21	62cbcefb6a60	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2032	2033	2	22	920db2c31cfe	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2041	2042	2	23	7b87cec1df48	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2051	2053	3	26	59ce5e69d3f4	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2080	2081	2	22	24f1bb82d3ae	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2089	2090	2	26	a7383d3bbc62	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2110	2113	4	47	2198ec113905	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2126	2127	2	22	a310709a70cf	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2143	2145	3	38	cd0d031cbe71	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2174	2176	3	32	3348e32b2178	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2178	2179	2	22	70e2636947b3	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2193	2194	2	23	e8a0206b2040	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2222	2223	2	25	62a119ebc837	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2236	2238	3	38	555064c879bb	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2253	2254	2	22	bf0a462591ec	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2269	2270	2	23	4de7d4d4d62e	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2296	2299	4	47	c58732e405f6	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2316	2316	1	11	5dbb558aa515	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2363	2366	4	50	548e0b8a60a7	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2388	2390	3	38	c2a985c2473b	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2407	2407	1	14	c33687a797a8	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2428	2429	2	19	1650bc8f5984	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2457	2458	2	22	0462439d4b54	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2459	2459	1	4	cef447094a64	DROP	banner		0				0
tests/drift-gate-negatives.sh	2475	2476	2	23	0a4f24bca314	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2532	2533	2	17	77adf362a9c8	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2566	2566	1	8	3d21447379b5	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	2613	2613	1	2	5b1c45088db2	DROP	banner		0				0
tests/drift-gate-negatives.sh	2665	2665	1	8	39d611abc648	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2682	2682	1	12	f7b6a067cecb	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2698	2699	2	18	0033290b495f	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2712	2712	1	7	6388fac5bddf	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2713	2713	1	5	dff2ae8d5410	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	2747	2747	1	12	6465c7605a83	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2756	2756	1	12	e26443306037	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2758	2760	3	29	8e43a8f72c1f	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2782	2782	1	11	660736d6943c	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2814	2814	1	11	4b1c7fe5097a	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2826	2826	1	10	0564a64dbec8	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2836	2838	3	35	ac5c7c7baaa5	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	2865	2866	2	17	478034c96517	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2883	2883	1	9	fce9a82a3459	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2898	2899	2	23	269a51333185	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2917	2917	1	12	18f640af4d9f	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2945	2945	1	11	50b5156860e4	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2982	2983	2	20	7dd0d721fa11	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	2994	2996	3	33	ba5679ee8cd4	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	3014	3014	1	12	535e27a559e5	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3024	3025	2	26	98b022a877a8	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	3046	3047	2	15	c8553a078b61	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3056	3058	3	35	19a667dd8a41	STAY	midsize-why		0				0
tests/drift-gate-negatives.sh	3069	3070	2	21	bb57d9b444a1	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3089	3090	2	21	5ae335ba94ac	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3123	3123	1	9	1f890fa8959e	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3140	3140	1	9	855fae30868f	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3157	3157	1	11	efe421088c6a	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3158	3158	1	4	c1a37393390e	STAY	inline-scoped		0				0
tests/drift-gate-negatives.sh	3166	3166	1	13	f4f4df5894d3	STAY	local-scoped		0				0
tests/drift-gate-negatives.sh	3168	3168	1	4	3529147320ee	DROP	banner		0				0
tests/drift-gate-negatives.sh	3200	3201	2	27	8756432730d4	STAY	midsize-why		0				0
